distance id optim_v-1 optim_v-2 
16673.62 178 0.5808721 0.0002252743 
16879.39 179 0.5035417 0.0006211059 
16879.39 180 0.5425811 0.0009838222 
16879.39 181 0.564825 0.0009618681 
16668.2 182 0.5122704 0.0002252743 
16879.39 183 0.5122704 0.0005608235 
16879.39 184 0.5540456 0.0009123163 
16879.39 185 0.5478987 0.0009001619 
16673.62 186 0.5846041 0.0002252743 
16879.39 187 0.5122704 0.001176417 
16879.39 188 0.5964877 0.0003124735 
16673.62 189 0.5646802 0.0002215803 
16673.62 190 0.5659041 0.0002252743 
16879.39 191 0.5122704 0.0005785901 
16879.39 192 0.5256574 0.0005883658 
16879.39 193 0.5587668 0.0006483143 
16673.62 194 0.5372997 0.0002252743 
16879.39 195 0.5122704 0.001190015 
16879.39 196 0.5815825 0.0004925385 
16879.39 197 0.5137729 0.00070587 
16668.2 198 0.506531 0.0002252743 
16879.39 199 0.506531 0.0005817644 
16879.39 200 0.5916677 0.001121926 
