distance id optim_v-1 optim_v-2 
6340.062 152 0.7763899 0.001300772 
6340.062 153 0.7763909 0.001300772 
6340.062 154 0.7763889 0.001300772 
6972.426 155 0.7763899 0.001301772 
7359.411 156 0.7763899 0.001299772 
5223.597 157 0.7763899 0.001302392 
5223.597 158 0.7763909 0.001302392 
5223.597 159 0.7763889 0.001302392 
7409.226 160 0.7763899 0.001303392 
6340.062 161 0.7763899 0.001301392 
5223.597 162 0.7763899 0.001302548 
5223.597 163 0.7763909 0.001302548 
5223.597 164 0.7763889 0.001302548 
7409.226 165 0.7763899 0.001303548 
6336.053 166 0.7763899 0.001301548 
5223.597 167 0.7763899 0.001302581 
5223.597 168 0.7763909 0.001302581 
5223.597 169 0.7763889 0.001302581 
7409.226 170 0.7763899 0.001303581 
6336.053 171 0.7763899 0.001301581 
5223.597 172 0.7763899 0.001302588 
5223.597 173 0.7763909 0.001302588 
5223.597 174 0.7763889 0.001302588 
7409.226 175 0.7763899 0.001303588 
6336.053 176 0.7763899 0.001301588 
5223.597 177 0.7763899 0.001302589 
5223.597 178 0.7763909 0.001302589 
5223.597 179 0.7763889 0.001302589 
7409.226 180 0.7763899 0.001303589 
6336.053 181 0.7763899 0.001301589 
5223.597 182 0.7763899 0.001302589 
5223.597 183 0.7763909 0.001302589 
5223.597 184 0.7763889 0.001302589 
7409.226 185 0.7763899 0.001303589 
6336.053 186 0.7763899 0.001301589 
5223.597 187 0.7763899 0.001302589 
5223.597 188 0.7763909 0.001302589 
5223.597 189 0.7763889 0.001302589 
7409.226 190 0.7763899 0.001303589 
6336.053 191 0.7763899 0.001301589 
5223.597 192 0.7763899 0.001302589 
5223.597 193 0.7763909 0.001302589 
5223.597 194 0.7763889 0.001302589 
7409.226 195 0.7763899 0.001303589 
6336.053 196 0.7763899 0.001301589 
5223.597 197 0.7763899 0.001302589 
5223.597 198 0.7763909 0.001302589 
5223.597 199 0.7763889 0.001302589 
7409.226 200 0.7763899 0.001303589 
6336.053 201 0.7763899 0.001301589 
5223.597 202 0.7763899 0.001302589 
5223.597 203 0.7763909 0.001302589 
5223.597 204 0.7763889 0.001302589 
7409.226 205 0.7763899 0.001303589 
6336.053 206 0.7763899 0.001301589 
5223.597 207 0.7763899 0.001302589 
5223.597 208 0.7763909 0.001302589 
5223.597 209 0.7763889 0.001302589 
7409.226 210 0.7763899 0.001303589 
6336.053 211 0.7763899 0.001301589 
5223.597 212 0.7763899 0.001302589 
5223.597 213 0.7763909 0.001302589 
5223.597 214 0.7763889 0.001302589 
7409.226 215 0.7763899 0.001303589 
6336.053 216 0.7763899 0.001301589 
5223.597 217 0.7763899 0.001302589 
5223.597 218 0.7763909 0.001302589 
5223.597 219 0.7763889 0.001302589 
7409.226 220 0.7763899 0.001303589 
6336.053 221 0.7763899 0.001301589 
5223.597 222 0.7763899 0.001302589 
5223.597 223 0.7763909 0.001302589 
5223.597 224 0.7763889 0.001302589 
7409.226 225 0.7763899 0.001303589 
6336.053 226 0.7763899 0.001301589 
16879.39 227 0.755143 0.0008299937 
